External ID,Created by,Order By,Purchase Order Date,Vendor,Type of Expense,Nature of Document,Place of Supply,Subsidiary,Subsidiary Location,Terms,Approval status,Line of business,Division,Department,Currency,Ship to,Item,Rate,Quantity,Amount,Project,HSN or SAC code,India Tax Nature,Nexus,Nexus Override ,Vendor Tax Reg number,Subsidiary tax reg number,Vendor Select
B/2025/PO/000004,1137790 Alok Khanna,,01-01-2025,10476 Renaissance Bengaluru Race Course Hotel (Dharampal Satyapal Ltd),Direct Expense,Invoices for inward supply from unregistered person,29-Karnataka,,Delhi/ Gurgaon,90 Days,,Event Management,,Group CEO : CEO : BU North,,"Bangalore, Karnataka",stay charges - Events,279000,1,,10165 OnePlus Technology India Pvt Ltd : SB 22267,HSN & SAC: 18%,Services,Nexus-Karnataka,TRUE,,,"Bangalore, Karnataka"
